"","host_id","id","host_since","neighborhood_cleaned","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","price","guests_included","extra_people","minimum_nights","review_scores_rating","review_scores_value","revenue"
"1928",5845221,3685177,2013-04-09,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",6,1.5,3,4,"Real Bed",350,6,65,5,90,9,7000
"1929",5845644,2278749,2013-04-09,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",105,2,40,1,100,10,210
"1930",5847836,1114384,2013-04-09,"Forest and Shade","Apartment","Private room",5,1,1,4,"Real Bed",125,2,29,3,91,9,6468
"1931",5849808,1923797,2013-04-09,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",3,1,1,3,"Real Bed",159,2,49,2,97,9,10816
"1932",5852005,2215021,2013-04-09,"South","Apartment","Entire home/apt",2,1,1,1,"Real Bed",120,1,0,2,97,9,12480
"1933",468497,115795,2011-03-28,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",4,1,2,4,"Real Bed",165,4,0,2,86,9,26400
"1934",5857204,1064061,2013-04-01,"The Baarsjes - Old West","Apartment","Entire home/apt",6,1,2,3,"Real Bed",280,4,60,2,92,8,21760
"1935",5857889,2017766,2013-04-01,"Center-West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",90,1,0,2,97,9,2520
"1936",5859117,1064584,2013-04-01,"Center-West","Apartment","Entire home/apt",4,1,2,2,"Real Bed",229,2,0,2,98,9,83356
"1937",5859206,1064665,2013-04-01,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,1,0,1,95,9,800
"1938",5874735,1583177,2013-04-11,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,1,"Real Bed",119,1,0,2,96,9,8568
"1939",5874897,1067681,2013-04-11,"Docklands - Indian Neighborhood","Apartment","Entire home/apt",4,1,2,5,"Real Bed",160,4,0,4,89,10,11520
"1940",5877488,4410408,2013-04-11,"Center-East","Apartment","Private room",2,1,1,1,"Real Bed",80,2,0,1,100,10,320
"1941",5878526,1068565,2013-04-11,"IJburg - Zeeburgereiland","Apartment","Entire home/apt",4,1,1,1,"Real Bed",85,2,15,4,95,9,20000
"1942",5892899,1071189,2013-04-12,"IJburg - Zeeburgereiland","House","Entire home/apt",6,1.5,2,6,"Real Bed",326,4,0,2,96,9,20864
"1943",5893654,1071414,2013-04-12,"Former East","Apartment","Entire home/apt",3,1,2,1,"Real Bed",70,2,30,2,94,9,11200
"1944",5894334,1071533,2013-04-12,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",149,1,0,3,97,9,33972
"1945",5895924,2813439,2013-04-12,"Center-West","Apartment","Entire home/apt",4,2.5,4,4,"Real Bed",490,4,90,2,98,9,31360
"1946",5897987,4405517,2013-04-12,"South","Apartment","Entire home/apt",3,1,1,1,"Real Bed",104,2,10,1,96,9,2508
"1947",5902110,2693440,2013-04-13,"Center-West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",149,1,20,2,91,9,4732
"1948",5902336,3757906,2013-04-13,"South","Apartment","Entire home/apt",4,1,2,2,"Real Bed",100,2,30,1,94,10,5460
"1949",5902496,5469006,2013-04-13,"South","Apartment","Private room",2,1,1,1,"Real Bed",75,2,20,1,100,10,150
"1950",5906319,2606152,2013-04-13,"Center-West","Apartment","Entire home/apt",6,2,3,3,"Real Bed",280,4,40,2,92,9,53760
"1951",475083,86675,2011-03-31,"Former East","Boat","Entire home/apt",4,1,2,2,"Real Bed",210,1,0,4,98,10,15120
"1952",5906319,4489468,2013-04-13,"South","Apartment","Entire home/apt",4,1,2,2,"Real Bed",110,2,35,2,100,10,1160
"1953",5906319,4858813,2013-04-13,"South","Apartment","Entire home/apt",4,1,1,2,"Real Bed",110,2,35,2,100,9,2900
"1954",5906319,1073712,2013-04-13,"The Baarsjes - Old West","Apartment","Entire home/apt",3,1,1,2,"Real Bed",70,2,25,2,92,9,31540
"1955",5923831,1076604,2013-04-14,"Center-West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",108,1,0,3,97,10,5184
"1956",5931947,3370628,2013-04-15,"Center-West","Apartment","Entire home/apt",4,1,1,2,"Real Bed",130,2,20,2,94,9,30600
"1957",5933116,1078472,2013-04-15,"Center-East","Apartment","Entire home/apt",4,1,1,2,"Real Bed",145,2,30,2,92,9,50400
"1958",478385,2470214,2011-04-02,"Westerpark","Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,1,0,3,100,9,3600
"1959",5933288,4300022,2013-04-15,"Former East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",109,1,0,2,100,10,1744
"1960",5935980,1079184,2013-04-15,"Center-East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",165,3,0,3,100,10,7920
"1961",5936488,1079362,2013-04-15,"Center-East","Apartment","Entire home/apt",4,1,2,2,"Real Bed",279,1,0,3,100,9,6696
"1962",5937460,1079499,2013-04-15,"Former East","Boat","Entire home/apt",2,1,1,2,"Real Bed",345,2,80,3,97,9,55890
"1963",5939330,1079779,2013-04-15,"Center-East","House","Entire home/apt",4,2,2,4,"Real Bed",200,1,0,3,92,9,52800
"1964",5947869,1081486,2013-04-16,"Center-East","Apartment","Entire home/apt",4,2,2,4,"Real Bed",450,1,0,7,100,9,44100
"1965",5952018,1401858,2013-04-16,"The Baarsjes - Old West","Apartment","Entire home/apt",3,1,2,2,"Real Bed",150,2,20,3,90,9,11220
"1966",5953073,1082688,2013-04-16,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",99,2,235,4,96,9,8712
"1967",5953322,2198890,2013-04-16,"Center-East","House","Entire home/apt",6,2,5,6,"Real Bed",550,6,50,5,100,10,11000
"1968",479325,87519,2011-04-02,"Center-West","House","Private room",2,1,1,1,"Real Bed",125,1,50,1,98,8,4200
"1969",5958129,3233855,2013-04-16,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",1,1,1,1,"Real Bed",95,1,20,1,90,9,380
"1970",5966091,2531465,2013-04-17,"Center-West","Apartment","Entire home/apt",4,2,2,4,"Real Bed",300,1,0,5,93,9,9000
"1971",5967133,1085426,2013-04-17,"Osdorp","Apartment","Private room",3,1,1,3,"Real Bed",45,1,35,2,91,9,1920
"1972",5967133,1232131,2013-04-17,"Osdorp","Apartment","Private room",1,1,1,1,"Real Bed",35,1,0,2,93,9,2520
"1973",5969383,1251609,2013-04-17,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,1,"Real Bed",123,2,35,1,96,10,4674
"1974",5971248,1573094,2013-04-17,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",159,1,0,2,100,9,2544
"1975",5971785,1976953,2013-04-17,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",82,1,0,2,85,9,1312
"1976",5971986,1086568,2013-04-17,"South","Apartment","Entire home/apt",4,1,1,2,"Real Bed",95,2,15,1,91,9,22000
"1977",5973112,1983071,2013-04-17,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,1,"Real Bed",110,2,30,2,93,8,1320
"1978",5973138,1086656,2013-04-17,"Center-West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",90,1,0,2,94,9,23040
"1979",481080,2870512,2011-04-03,"Docklands - Indian Neighborhood","Apartment","Entire home/apt",4,1,2,2,"Real Bed",98,2,30,2,90,9,3584
"1980",5974787,1671346,2013-04-17,"Westerpark","Apartment","Entire home/apt",2,1,1,1,"Real Bed",85,1,0,3,93,9,1530
"1981",5979549,1383494,2013-04-18,"Docklands - Indian Neighborhood","Apartment","Entire home/apt",2,1,1,1,"Real Bed",85,1,0,1,100,10,2550
"1982",5979580,1087866,2013-04-18,"Center-West","Bed & Breakfast","Private room",2,1,1,1,"Real Bed",99,1,0,2,89,8,11088
"1983",5985919,3370850,2013-04-18,"Center-East","Apartment","Entire home/apt",2,1,0,1,"Real Bed",129,2,0,2,93,9,10320
"1984",5990448,4932087,2013-04-18,"Center-West","Apartment","Entire home/apt",3,1,1,1,"Real Bed",95,2,20,2,93,9,1380
"1985",5994388,1081307,2013-04-19,"Former North","House","Entire home/apt",3,1,2,2,"Real Bed",75,2,15,2,91,9,8280
"1986",5994851,1745212,2013-04-19,"Former East","Apartment","Entire home/apt",3,1,1,1,"Real Bed",85,1,0,3,95,9,2040
"1987",6013378,5476868,2013-04-01,"The Baarsjes - Old West","Apartment","Private room",2,1,1,1,"Futon",35,1,0,1,100,8,70
"1988",6013515,3019899,2013-04-01,"Watergraafsmeer","Apartment","Entire home/apt",2,1,1,1,"Real Bed",80,1,0,2,100,10,640
"1989",485930,97476,2011-04-05,"South","Apartment","Entire home/apt",2,1,1,1,"Real Bed",115,1,0,3,93,9,8280
"1990",6021414,1340289,2013-04-21,"Westerpark","Apartment","Entire home/apt",4,1,2,4,"Real Bed",140,4,0,3,90,9,25200
"1991",6022639,2892336,2013-04-21,"South","Apartment","Entire home/apt",2,1,1,1,"Real Bed",120,1,0,3,96,9,3600
"1992",6024602,2296947,2013-04-21,"Center-East","House","Entire home/apt",4,1,2,2,"Real Bed",120,2,35,3,94,9,6510
"1993",6025595,1096593,2013-04-21,"Former East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",94,2,20,3,96,10,8460
"1994",6027373,3191295,2013-04-21,"The Baarsjes - Old West","Apartment","Entire home/apt",5,1,3,3,"Real Bed",189,4,10,4,100,10,1592
"1995",6027598,1096896,2013-04-21,"Center-East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,1,0,2,95,9,50400
"1996",6028684,1097048,2013-04-21,"Docklands - Indian Neighborhood","Apartment","Entire home/apt",4,1,2,1,"Real Bed",125,1,0,2,93,10,2500
"1997",6029062,1097121,2013-04-21,"Center-East","House","Entire home/apt",6,2,4,6,"Real Bed",340,5,80,3,100,9,7560
"1998",6029990,1097257,2013-04-21,"Docklands - Indian Neighborhood","Apartment","Entire home/apt",2,1,1,1,"Real Bed",70,1,0,3,93,9,2940
"1999",488009,906446,2011-04-06,"Buitenveldert - South axis","Apartment","Private room",2,1,1,1,"Real Bed",59,1,20,2,87,9,20856
"2000",6030070,1097277,2013-04-21,"South","Apartment","Entire home/apt",3,1,2,2,"Real Bed",90,1,0,1,100,10,540
"2001",6030833,1097394,2013-04-21,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",4,1,2,3,"Real Bed",129,2,20,2,96,9,20264
"2002",6035564,2749719,2013-04-22,"Westerpark","Apartment","Entire home/apt",4,1,2,2,"Real Bed",190,4,0,1,100,9,1520
"2003",6036285,1098436,2013-04-22,"Center-West","Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",125,2,25,14,96,9,7000
"2004",6045524,1100980,2013-04-22,"The Baarsjes - Old West","Apartment","Private room",3,1,1,1,"Real Bed",50,1,21,1,88,9,3266
"2005",6052493,1101886,2013-04-23,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",75,2,50,3,96,9,18900
"2006",6052678,3593315,2013-04-23,"Center-West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",175,1,0,2,100,9,4200
"2007",6053480,1102038,2013-04-23,"North West","House","Private room",2,1,1,1,"Pull-out Sofa",50,0,0,2,93,9,11400
"2008",6053480,1642484,2013-04-23,"North West","House","Private room",1,1,1,1,"Airbed",30,1,0,1,88,9,1020
"2009",6054642,1102380,2013-04-23,"Westerpark","Apartment","Private room",2,1,1,1,"Real Bed",75,1,0,2,97,9,3600
"2010",6055140,1329048,2013-04-23,"Former North","Apartment","Entire home/apt",4,1,2,2,"Real Bed",110,4,0,4,93,9,7920
"2011",6057160,1102846,2013-04-23,"Center-East","Apartment","Entire home/apt",3,1,1,2,"Real Bed",90,2,0,3,94,9,13500
"2012",6062065,1103834,2013-04-23,"Forest and Shade","Apartment","Private room",1,1,1,1,"Real Bed",35,16,7,10,84,8,7700
"2013",6062065,2119110,2013-04-23,"Forest and Shade","Apartment","Private room",1,1,1,1,"Real Bed",30,1,0,8,87,9,3360
"2014",6063077,1105128,2013-04-23,"Center-East","Boat","Entire home/apt",2,1,1,1,"Real Bed",125,1,0,2,96,9,47500
"2015",6063327,1427567,2013-04-23,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",85,1,0,2,100,9,2380
"2016",6064305,1104175,2013-04-23,"Geuzenveld - Slotermeer","Apartment","Entire home/apt",2,1,1,1,"Real Bed",90,2,25,4,85,9,6480
"2017",6066186,5141861,2013-04-23,"The Baarsjes - Old West","Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",119,2,15,3,100,10,804
"2018",490564,3955550,2011-04-07,"The Baarsjes - Old West","Apartment","Entire home/apt",4,1,2,2,"Real Bed",105,2,25,2,97,10,3640
"2019",6070017,4413714,2013-04-24,"The Baarsjes - Old West","Apartment","Private room",2,1,1,1,"Real Bed",45,1,0,1,80,10,90
"2020",6071314,1105690,2013-04-24,"Center-West","Loft","Entire home/apt",4,1,1,1,"Real Bed",125,2,50,3,99,9,24150
"2021",6072512,1105924,2013-04-24,"Watergraafsmeer","House","Entire home/apt",8,1,3,4,"Real Bed",195,1,0,6,80,9,7020
"2022",6074859,1106466,2013-04-24,"Gaasperdam - Driemond","Bed & Breakfast","Private room",2,1,1,1,"Real Bed",40,1,20,2,97,10,1680
"2023",6074921,2100344,2013-04-24,"Center-West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",110,2,40,3,100,8,2640
"2024",6075717,1106641,2013-04-24,"Westerpark","Boat","Entire home/apt",4,1,2,3,"Real Bed",115,2,40,2,88,8,13020
"2025",6075980,1111591,2013-04-24,"Westerpark","Apartment","Entire home/apt",2,1,1,1,"Real Bed",99,2,15,2,100,10,3564
"2026",6076088,1192198,2013-04-24,"South","Apartment","Entire home/apt",2,1,2,2,"Real Bed",150,1,0,1,90,9,600
"2027",6076845,3748141,2013-04-24,"Westerpark","Apartment","Private room",2,1,1,1,"Real Bed",75,1,0,2,80,6,300
"2028",6077155,1106910,2013-04-24,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",4,1,3,3,"Real Bed",150,1,0,4,95,10,6000
"2029",492014,727801,2011-04-07,"Former East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",120,1,0,4,93,9,26880
"2030",6078125,1107057,2013-04-24,"Center-West","House","Entire home/apt",4,1,2,2,"Real Bed",220,2,60,2,100,9,7840
"2031",6078388,3396938,2013-04-24,"Former North","House","Entire home/apt",2,1,1,1,"Real Bed",89,1,0,2,87,9,4984
"2032",6079653,3977037,2013-04-24,"Forest and Shade","Apartment","Entire home/apt",3,1,2,2,"Real Bed",68,2,25,1,96,9,930
"2033",6093099,3301011,2013-04-25,"Watergraafsmeer","House","Entire home/apt",4,1,2,3,"Real Bed",65,2,10,4,93,9,1800
"2034",6098879,1266433,2013-04-26,"Center-East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,2,0,1,96,9,26000
"2035",6102164,1111796,2013-04-26,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,1,"Real Bed",200,1,0,3,91,9,37200
"2036",6106494,739288,2013-04-26,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",110,1,0,3,97,10,37620
"2037",6107497,1186728,2013-04-26,"The Baarsjes - Old West","Apartment","Entire home/apt",3,1,1,1,"Real Bed",87,1,0,4,98,9,7656
"2038",6109539,2597812,2013-04-26,"Docklands - Indian Neighborhood","House","Entire home/apt",5,2,3,4,"Real Bed",225,1,0,3,80,8,1350
"2039",70937,3739250,2010-01-16,"Center-East","Apartment","Entire home/apt",4,1,1,2,"Real Bed",110,2,10,3,88,8,3600
"2040",495238,2929210,2011-04-09,"South","Apartment","Entire home/apt",2,1,1,1,"Real Bed",168,1,0,2,100,9,2016
"2041",6114520,2009822,2013-04-27,"Center-West","House","Entire home/apt",4,1,3,3,"Real Bed",185,2,15,3,97,9,8400
"2042",6115027,2196351,2013-04-27,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,0,2,"Real Bed",90,1,0,2,93,9,11880
"2043",6118862,1114887,2013-04-27,"Center-West","Apartment","Entire home/apt",3,1,1,2,"Real Bed",110,2,27,2,95,9,105764
"2044",6125593,1116141,2013-04-28,"Buitenveldert - South axis","Apartment","Private room",3,1,1,1,"Real Bed",110,1,25,1,93,9,11880
"2045",6126617,1484348,2013-04-28,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,1,"Real Bed",90,2,15,4,99,9,11520
"2046",6127483,1116446,2013-04-28,"Forest and Shade","Apartment","Private room",3,1,1,3,"Real Bed",55,1,30,1,87,9,18020
"2047",6127483,3110941,2013-04-28,"Forest and Shade","Apartment","Private room",2,1,1,2,"Real Bed",50,1,25,1,84,8,4800
"2048",6127483,1145866,2013-04-28,"Forest and Shade","Apartment","Private room",2,1,1,2,"Real Bed",55,1,25,2,89,9,19520
"2049",506601,1159534,2011-04-13,"Center-East","House","Entire home/apt",5,2.5,3,5,"Real Bed",295,1,0,5,97,9,35400
"2050",6134675,2137130,2013-04-28,"The Baarsjes - Old West","Apartment","Private room",1,0.5,1,1,"Real Bed",69,1,0,3,87,8,1242
"2051",6139246,2455913,2013-04-29,"Center-East","Apartment","Entire home/apt",3,1.5,1,2,"Real Bed",115,2,15,3,98,8,7020
"2052",6142916,1119479,2013-04-29,"Former North","House","Entire home/apt",6,1,4,5,"Real Bed",245,4,40,4,97,9,15960
"2053",6158850,1122583,2013-04-01,"Center-East","Apartment","Entire home/apt",4,1,1,2,"Real Bed",140,2,20,2,96,9,7040
"2054",6174193,2199454,2013-05-01,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,1,0,3,97,9,19800
"2055",6175262,1125625,2013-05-01,"Center-West","Apartment","Private room",2,1,1,1,"Real Bed",90,2,25,2,98,10,3240
"2056",6176660,4713702,2013-05-01,"Slotervaart","Apartment","Entire home/apt",8,2,4,8,"Real Bed",350,8,0,3,100,9,6300
"2057",6182672,5043441,2013-05-01,"Forest and Shade","Apartment","Entire home/apt",2,1,1,1,"Real Bed",70,1,0,2,100,10,1400
"2058",6185925,3714117,2013-05-01,"The Baarsjes - Old West","Apartment","Private room",2,1,1,1,"Real Bed",50,2,25,2,85,8,1600
"2059",508579,95540,2011-04-14,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",85,1,0,2,97,10,28900
"2060",6192868,1384174,2013-05-02,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",165,2,38,5,100,10,9900
"2061",6195733,1500270,2013-05-02,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",4,1,2,2,"Real Bed",130,2,25,3,100,10,6510
"2062",6195733,2724915,2013-05-02,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",4,1,2,2,"Real Bed",130,2,25,1,93,8,930
"2063",6197378,1129677,2013-05-02,"Docklands - Indian Neighborhood","Boat","Entire home/apt",6,1.5,5,8,"Real Bed",280,6,50,3,100,6,1680
"2064",6201677,4306011,2013-05-02,"IJburg - Zeeburgereiland","Villa","Entire home/apt",5,2,4,4,"Real Bed",250,5,50,2,100,10,1000
"2065",6208379,1131691,2013-05-03,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,2,"Real Bed",70,1,10,4,80,9,1280
"2066",6208602,4281057,2013-05-03,"Former East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",90,1,0,2,100,10,1440
"2067",508579,1270575,2011-04-14,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",80,1,0,7,94,10,26880
"2068",6209893,1132039,2013-05-03,"Center-West","Apartment","Entire home/apt",2,2,1,1,"Real Bed",155,1,0,6,90,9,5580
"2069",6210192,1132049,2013-05-03,"Center-West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",155,2,0,1,97,9,5580
"2070",6211092,1132247,2013-05-03,"Westerpark","Boat","Entire home/apt",4,1,2,1,"Real Bed",321,1,0,2,100,9,5136
"2071",6211395,1803390,2013-05-03,"Geuzenveld - Slotermeer","House","Private room",2,1.5,1,1,"Real Bed",70,1,0,2,84,8,2800
"2072",6211395,1190057,2013-05-03,"Geuzenveld - Slotermeer","House","Private room",1,1.5,1,1,"Real Bed",40,1,0,2,94,9,4640
"2073",6212167,4865057,2013-05-03,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,1,"Real Bed",85,1,0,1,92,10,850
"2074",6212312,2099222,2013-05-03,"Westerpark","Apartment","Entire home/apt",2,1,0,1,"Real Bed",70,1,0,3,86,9,7560
"2075",6212648,1132591,2013-05-03,"Center-West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",140,2,25,3,100,10,5040
"2076",6223967,1254701,2013-05-04,"Center-East","Other","Entire home/apt",2,1,1,1,"Pull-out Sofa",75,1,0,3,89,9,21150
"2077",6225831,1134916,2013-05-04,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,1,"Real Bed",99,1,0,3,92,9,7722
"2078",6227685,1422023,2013-05-04,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",3,1,2,3,"Real Bed",115,1,0,3,80,8,690
"2079",6227820,1188274,2013-05-04,"Watergraafsmeer","Bed & Breakfast","Private room",3,2,1,2,"Real Bed",90,1,0,2,88,8,11520
"2080",6227869,1881225,2013-05-04,"The Baarsjes - Old West","Apartment","Private room",2,1,1,1,"Real Bed",65,1,0,2,90,9,4940
"2081",6231548,2859942,2013-05-05,"Center-West","Apartment","Entire home/apt",2,1,1,2,"Real Bed",99,2,0,2,90,9,5544
"2082",6233790,1157625,2013-05-05,"Former East","Apartment","Entire home/apt",5,1,3,3,"Real Bed",199,1,0,10,95,9,19900
"2083",6250938,1158865,2013-05-06,"The Baarsjes - Old West","Apartment","Entire home/apt",4,1,1,2,"Real Bed",200,2,0,3,97,9,18000
"2084",6253175,2735075,2013-05-06,"North West","House","Entire home/apt",6,1,3,6,"Real Bed",275,1,0,1,98,10,4400
"2085",510526,96048,2011-04-15,"Center-East","Bed & Breakfast","Private room",2,1,1,2,"Real Bed",75,2,30,1,100,10,150
"2086",6256663,1140928,2013-05-06,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,1,"Real Bed",75,1,0,3,90,8,1350
"2087",6259485,3206556,2013-05-06,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,3,0,4,100,10,4000
"2088",6265658,3766648,2013-05-07,"Osdorp","Apartment","Entire home/apt",2,1,1,1,"Real Bed",60,1,0,2,100,10,240
"2089",6268354,1143176,2013-05-07,"Center-West","Apartment","Entire home/apt",4,1.5,2,3,"Real Bed",200,1,0,2,97,10,40800
"2090",6268932,1410121,2013-05-07,"Docklands - Indian Neighborhood","Apartment","Entire home/apt",4,1,1,2,"Real Bed",85,2,20,2,97,10,7980
"2091",6269922,883131,2013-05-07,"Center-West","Bed & Breakfast","Entire home/apt",2,1,2,2,"Real Bed",105,1,50,1,97,10,19530
"2092",6272737,1253770,2013-05-07,"Center-East","Apartment","Entire home/apt",6,1,2,4,"Real Bed",55,1,45,1,100,8,400
"2093",6282852,1705179,2013-05-08,"South","Apartment","Entire home/apt",4,1,1,2,"Real Bed",230,1,0,2,90,9,5520
"2094",6283020,5727342,2013-05-08,"South","Apartment","Entire home/apt",4,1,2,3,"Real Bed",125,1,0,2,100,10,500
"2095",6283751,1160873,2013-05-08,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",90,1,0,3,97,9,8100
"2096",6284138,4063130,2013-05-08,"The Baarsjes - Old West","Apartment","Private room",2,1.5,1,1,"Real Bed",35,1,10,2,93,9,540
"2097",6286286,1146847,2013-05-08,"Buitenveldert - South axis","Apartment","Entire home/apt",6,1,3,4,"Real Bed",140,2,0,1,90,9,1680
"2098",6287169,5361463,2013-05-08,"Center-East","Apartment","Entire home/apt",3,1,1,1,"Real Bed",99,2,30,1,100,10,1548
